,index,Unnamed: 0.2,CGNDB ID,place_name,ISO Language Code,language,Syllabic Form,term,category,Concise Code,Toponymic Feature ID,lat,long,Location,province,relevance,Decision Date,Source,Unnamed: 0.1,Unnamed: 0,description,etymology,merge_type,source,predicted_etymology
17350,16816,,,Stirling Falls,,,,,,,,45.68761,-79.44528,,,,,,,,,English,,Predicted,English
17351,16817,,,Stirlingville,,,,,,,,51.5594444,-113.7094444,,,,,,,,,English,,Predicted,English
17352,16818,,,Stirton,,,,,,,,43.73398,-80.68847,,,,,,,,,English,,Predicted,English
17353,16819,,,Stitt,,,,,,,,55.839444,-96.576389,,,,,,,,,English,,Predicted,English
17354,16820,,,Stobart,,,,,,,,50.8994444,-113.1394444,,,,,,,,,English,,Predicted,English
17355,16821,,,Stock Cove,,,,,,,,48.5375,-53.3402778,,,,,,,,,English,,Predicted,English
17356,16822,,,Stockdale,,,,,,,,44.19977,-77.62956,,,,,,,,,English,,Predicted,English
17357,16823,,,Stockett,,,,,,,,49.133333,-123.93333,,,,,,,,,English,,Predicted,English
17358,16824,,,Stocking Harbour,,,,,,,,49.7419444,-55.9613889,,,,,,,,,English,,Predicted,English
17359,16825,,,Stockport,,,,,,,,49.027778,-97.121389,,,,,,,,,English,,Predicted,English
17360,16826,,,Stockton,,,,,,,,49.589444,-99.453056,,,,,,,,,English,,Predicted,English
17361,16827,,,Stoco,,,,,,,,44.4608334,-77.275,,,,,,,,,Indigenous,,Predicted,Indigenous
17362,16828,,,Stoddarts,,,,,,,,44.698902,-64.93585,,,,,,,,,English,,Predicted,English
17363,16829,,,Stone,,,,,,,,49.800254,-108.783282,,,,,,,,,English,,Predicted,English
17364,16830,,,Stonebrook,,,,,,,,45.75504,-77.1004,,,,,,,,,English,,Predicted,English
17365,16831,,,Stonecliffe,,,,,,,,46.211,-77.89005,,,,,,,,,English,,Predicted,English
17366,16832,,,Stoneham,,,,,,,,47.000833,-71.363333,,,,,,,,,English,,Predicted,English
17367,16833,,,Stonehaven,,,,,,,,47.749088,-65.36158,,,,,,,,,English,,Predicted,English
17368,16834,,,Stonehenge,,,,,,,,49.519805,-106.126246,,,,,,,,,English,,Predicted,English
17369,16835,,,Stonelaw,,,,,,,,51.8686111,-112.4805556,,,,,,,,,Indigenous,,Predicted,Indigenous
17370,16836,,,Stoneleigh,,,,,,,,45.10433,-79.24946,,,,,,,,,English,,Predicted,English
17371,16837,,,Stoner,,,,,,,,53.633333,-122.65,,,,,,,,,English,,Predicted,English
17372,16838,,,Stoneridge,,,,,,,,43.0483333,-80.0641667,,,,,,,,,English,,Predicted,English
17373,16839,,,Stones Corners,,,,,,,,44.6707,-75.64086,,,,,,,,,English,,Predicted,English
17374,16840,,,Stoney Creek,,,,,,,,45.993351,-64.70683,,,,,,,,,English,,Predicted,English
17375,16841,,,Stoney Creek,,,,,,,,43.20128,-79.70015,,,,,,,,,English,,Predicted,English
17376,16842,,,Stoney Island,,,,,,,,43.470055,-65.570082,,,,,,,,,English,,Predicted,English
17377,16843,,,Stoneycroft,,,,,,,,45.414488,-65.956476,,,,,,,,,English,,Predicted,English
17378,16844,,,Stony Beach,,,,,,,,50.468909,-105.168051,,,,,,,,,English,,Predicted,English
17379,16845,,,Stony Creek Camp,,,,,,,,60.7990443,-135.9996975,,,,,,,,,English,,Predicted,English
17380,16846,,,Stony Creek Station,,,,,,,,45.95947,-64.751642,,,,,,,,,English,,Predicted,English
17381,16847,,,Stony Hill,,,,,,,,49.869167,-95.974444,,,,,,,,,English,,Predicted,English
17382,16848,,,Stonyridge,,,,,,,,44.59322,-78.02998,,,,,,,,,English,,Predicted,English
17383,16849,,,Stonyview,,,,,,,,51.652708,-103.067475,,,,,,,,,English,,Predicted,English
17384,16850,,,Stonywood,,,,,,,,43.98605,-80.50905,,,,,,,,,English,,Predicted,English
17385,16851,,,Storeytown,,,,,,,,46.56168,-66.137182,,,,,,,,,English,,Predicted,English
17386,16852,,,Storkson's Corner,,,,,,,,48.9127778,-94.4072222,,,,,,,,,English,,Predicted,English
17387,16853,,,Stormont,,,,,,,,45.223771,-61.739792,,,,,,,,,English,,Predicted,English
17388,16854,,,Storms Corners,,,,,,,,44.2441667,-76.8152778,,,,,,,,,English,,Predicted,English
17389,16855,,,Stornoway,,,,,,,,45.709013,-71.158602,,,,,,,,,English,,Predicted,English
17390,16856,,,Stornoway,,,,,,,,51.293874,-102.033533,,,,,,,,,English,,Predicted,English
17391,16857,,,Stove Creek,,,,,,,,52.172777,-103.141218,,,,,,,,,English,,Predicted,English
17392,16858,,,Stowlea,,,,,,,,53.678888,-109.052607,,,,,,,,,Indigenous,,Predicted,Indigenous
17393,16859,,,Strabane,,,,,,,,43.3791667,-80.0322222,,,,,,,,,Scottish,,Predicted,Scottish
17394,16860,,,Strachan,,,,,,,,52.2602778,-115.1313889,,,,,,,,,Indigenous,,Predicted,Indigenous
17395,16861,,,Strachan Creek,,,,,,,,49.416667,-123.23333,,,,,,,,,Indigenous,,Predicted,Indigenous
17396,16862,,,Straders Hill,,,,,,,,44.9727778,-75.3111111,,,,,,,,,English,,Predicted,English
17397,16863,,,Straiton,,,,,,,,49.083333,-122.2,,,,,,,,,English,,Predicted,English
17398,16864,,,Stralak,,,,,,,,46.8052778,-81.6811111,,,,,,,,,Scottish,,Predicted,Scottish
17399,16865,,,Strange,,,,,,,,43.92957,-79.58135,,,,,,,,,English,,Predicted,English
17400,16866,,,Strangmuir,,,,,,,,50.885,-113.3725,,,,,,,,,Indigenous,,Predicted,Indigenous
17401,16867,,,Stranraer,,,,,,,,51.706838,-108.484756,,,,,,,,,Scottish,,Predicted,Scottish
17402,16868,,,Stratford,,,,,,,,45.7833333,-71.2833333,,,,,,,,,English,,Predicted,English
17403,16869,,,Strathadam,,,,,,,,46.967183,-65.667797,,,,,,,,,Indigenous,,Predicted,Indigenous
17404,16870,,,Strathallan,,,,,,,,43.21896,-80.80538,,,,,,,,,Scottish,,Predicted,Scottish
17405,16871,,,Strathallen,,,,,,,,49.179018,-106.272602,,,,,,,,,English,,Predicted,English
17406,16872,,,Strathavon,,,,,,,,44.48155,-80.7712,,,,,,,,,Scottish,,Predicted,Scottish
17407,16873,,,Strathburn,,,,,,,,42.71997,-81.67483,,,,,,,,,English,,Predicted,English
17408,16874,,,Strathcona,,,,,,,,49.283333,-123.08333,,,,,,,,,Indigenous,,Predicted,Indigenous
17409,16875,,,Strathcona,,,,,,,,45.703993,-64.350246,,,,,,,,,Indigenous,,Predicted,Indigenous
17410,16876,,,Strathcona,,,,,,,,46.322888,-62.556824,,,,,,,,,Indigenous,,Predicted,Indigenous
17411,16877,,,Strathcona Lodge,,,,,,,,48.633333,-123.63333,,,,,,,,,Indigenous,,Predicted,Indigenous
17412,16878,,,Strathcona Park,,,,,,,,49.336111,-99.538611,,,,,,,,,Indigenous,,Predicted,Indigenous
17413,16879,,,Strathgartney,,,,,,,,46.216859,-63.3351,,,,,,,,,Scottish,,Predicted,Scottish
17414,16880,,,Strathlorne,,,,,,,,46.183341,-61.287271,,,,,,,,,Scottish,,Predicted,Scottish
17415,16881,,,Strathnairn,,,,,,,,44.5202777,-80.6716667,,,,,,,,,Scottish,,Predicted,Scottish
17416,16882,,,Strathnaver,,,,,,,,53.283611,-122.492222,,,,,,,,,Scottish,,Predicted,Scottish
17417,16883,,,Strawberry Hill,,,,,,,,49.133333,-122.88333,,,,,,,,,English,,Predicted,English
17418,16884,,,Streamstown,,,,,,,,53.4275,-110.1791667,,,,,,,,,English,,Predicted,English
17419,16885,,,Streatham,,,,,,,,53.833333,-126.25,,,,,,,,,English,,Predicted,English
17420,16886,,,Streets Ridge,,,,,,,,45.722443,-63.632502,,,,,,,,,English,,Predicted,English
17421,16887,,,Strickland,,,,,,,,49.28739,-81.86719,,,,,,,,,English,,Predicted,English
17422,16888,,,Stromness,,,,,,,,42.8730556,-79.5455556,,,,,,,,,English,,Predicted,English
17423,16889,,,Stronach Mountain,,,,,,,,45.030116,-65.013889,,,,,,,,,English,,Predicted,English
17424,16890,,,Strong,,,,,,,,45.73889,-79.46955,,,,,,,,,English,,Predicted,English
17425,16891,,,Strong Corner,,,,,,,,46.350097,-67.626137,,,,,,,,,English,,Predicted,English
17426,16892,,,Strong Pine,,,,,,,,53.317462,-105.244342,,,,,,,,,Indigenous,,Predicted,Indigenous
17427,16893,,,Strong's Island,,,,,,,,49.4819445,-54.7841667,,,,,,,,,English,,Predicted,English
17428,16894,,,Strongfield,,,,,,,,51.331854,-106.599377,,,,,,,,,English,,Predicted,English
17429,16895,,,Strongville,,,,,,,,44.424,-79.92796,,,,,,,,,English,,Predicted,English
17430,16896,,,Stroud,,,,,,,,44.32647,-79.61928,,,,,,,,,English,,Predicted,English
17431,16897,,,Struan,,,,,,,,52.318406,-107.598357,,,,,,,,,Scottish,,Predicted,Scottish
17432,16898,,,Struthers,,,,,,,,48.6822222,-85.8491667,,,,,,,,,English,,Predicted,English
17433,16899,,,Stry,,,,,,,,54.0352778,-111.8569444,,,,,,,,,English,,Predicted,English
17434,16900,,,Stuart,,,,,,,,45.93123,-78.01506,,,,,,,,,English,,Predicted,English
17435,16901,,,Stuart Island,,,,,,,,50.366667,-125.13333,,,,,,,,,English,,Predicted,English
17436,16902,,,Stuart Town,,,,,,,,45.015103,-66.94373,,,,,,,,,English,,Predicted,English
17437,16903,,,Stuartburn,,,,,,,,49.133611,-96.763056,,,,,,,,,English,,Predicted,English
17438,16904,,,Stuie,,,,,,,,52.3663889,-126.0680556,,,,,,,,,Indigenous,,Predicted,Indigenous
17439,16905,,,Stump Lake,,,,,,,,50.383333,-120.33333,,,,,,,,,English,,Predicted,English
17440,16906,,,Stump Lake,,,,,,,,53.547063,-106.5941,,,,,,,,,English,,Predicted,English
17441,16907,,,Stupart,,,,,,,,47.3475,-81.5444444,,,,,,,,,English,,Predicted,English
17442,16908,,,Sturdee,,,,,,,,51.206424,-102.357474,,,,,,,,,English,,Predicted,English
17443,16909,,,Sturgeon,,,,,,,,46.109028,-62.522775,,,,,,,,,English,,Predicted,English
17444,16910,,,Sturgeon Heights,,,,,,,,55.0886111,-117.6741667,,,,,,,,,English,,Predicted,English
17445,16911,,,Sturgeon Landing,,,,,,,,54.279501,-101.817513,,,,,,,,,English,,Predicted,English
17446,16912,,,Sturgeon Point,,,,,,,,44.46991,-78.70347,,,,,,,,,English,,Predicted,English
17447,16913,,,Sturgeon River,,,,,,,,49.67709,-87.31579,,,,,,,,,English,,Predicted,English
17448,16914,,,Sturgeon Valley,,,,,,,,53.379566,-106.200617,,,,,,,,,English,,Predicted,English
17449,16915,,,Styal,,,,,,,,53.6022222,-115.1108333,,,,,,,,,Scottish,,Predicted,Scottish
17450,16916,,,Stymiest Road,,,,,,,,47.302105,-65.094407,,,,,,,,,Indigenous,,Predicted,Indigenous
17451,16917,,,Success,,,,,,,,50.460366,-108.079826,,,,,,,,,English,,Predicted,English
17452,16918,,,Sucker Creek Landing,,,,,,,,46.2136111,-80.3116667,,,,,,,,,English,,Predicted,English
17453,16919,,,Suez,,,,,,,,46.6719445,-80.9194445,,,,,,,,,Other European,,Predicted,Other European
17454,16920,,,Suffolk,,,,,,,,46.331738,-63.06439,,,,,,,,,Indigenous,,Predicted,Indigenous
17455,16921,,,Sugar Loaf,,,,,,,,46.945592,-60.466224,,,,,,,,,Indigenous,,Predicted,Indigenous
17456,16922,,,Sugar Loaf Pond,,,,,,,,45.1247222,-72.3363889,,,,,,,,,Indigenous,,Predicted,Indigenous
17457,16923,,,Sugden,,,,,,,,54.3555556,-111.5516667,,,,,,,,,English,,Predicted,English
17458,16924,,,Sullivan,,,,,,,,49.116667,-122.8,,,,,,,,,English,,Predicted,English
17459,16925,,,Sullivan Bay,,,,,,,,50.883333,-126.81667,,,,,,,,,English,,Predicted,English
17460,16926,,,Sullivan Lake,,,,,,,,52.0038889,-111.8602778,,,,,,,,,English,,Predicted,English
17461,16927,,,Sulphide,,,,,,,,44.52041,-77.24204,,,,,,,,,Scottish,,Predicted,Scottish
17462,16928,,,Sulphur,,,,,,,,63.7593917,-138.8898653,,,,,,,,,French,,Predicted,French
17463,16929,,,Summerberry,,,,,,,,50.425973,-103.094308,,,,,,,,,English,,Predicted,English
17464,16930,,,Summercove,,,,,,,,49.317731,-106.94854,,,,,,,,,Indigenous,,Predicted,Indigenous
17465,16931,,,Summerfield,,,,,,,,46.400633,-63.549762,,,,,,,,,English,,Predicted,English
17466,16932,,,Summerfield,,,,,,,,45.834885,-65.57422,,,,,,,,,English,,Predicted,English
17467,16933,,,Summerhill,,,,,,,,43.6822222,-81.5405555,,,,,,,,,English,,Predicted,English
17468,16934,,,Summers Corners,,,,,,,,42.7636111,-80.9333334,,,,,,,,,English,,Predicted,English
17469,16935,,,Summerside,,,,,,,,45.604382,-61.782171,,,,,,,,,English,,Predicted,English
17470,16936,,,Summerside,,,,,,,,48.98,-57.9822223,,,,,,,,,English,,Predicted,English
17471,16937,,,Summerstown,,,,,,,,45.06,-74.5572222,,,,,,,,,English,,Predicted,English
17472,16938,,,Summerstown Station,,,,,,,,45.09299,-74.59484,,,,,,,,,English,,Predicted,English
17473,16939,,,Summerview,,,,,,,,49.5813889,-113.8827778,,,,,,,,,English,,Predicted,English
17474,16940,,,Summerville,,,,,,,,45.098419,-64.164094,,,,,,,,,English,,Predicted,English
17475,16941,,,Summerville,,,,,,,,46.213754,-62.757512,,,,,,,,,English,,Predicted,English
17476,16942,,,Summerville,,,,,,,,48.45,-53.5591666,,,,,,,,,English,,Predicted,English
17477,16943,,,Summerville,,,,,,,,45.357078,-66.085894,,,,,,,,,English,,Predicted,English
17478,16944,,,Summerville Centre,,,,,,,,43.954523,-64.814746,,,,,,,,,English,,Predicted,English
17479,16945,,,Summit,,,,,,,,43.2269445,-80.0536111,,,,,,,,,English,,Predicted,English
17480,16946,,,Summit,,,,,,,,48.5238889,-64.3322222,,,,,,,,,English,,Predicted,English
17481,16947,,,Summit Depot,,,,,,,,47.784003,-68.319095,,,,,,,,,Indigenous,,Predicted,Indigenous
17482,16948,,,Summit Lake,,,,,,,,54.25,-122.63333,,,,,,,,,English,,Predicted,English
17483,16949,,,Summit Roadhouse,,,,,,,,63.075406,-136.4485277,,,,,,,,,English,,Predicted,English
17484,16950,,,Sunbury,,,,,,,,44.3780555,-76.4247222,,,,,,,,,English,,Predicted,English
17485,16951,,,Sunbury,,,,,,,,49.15,-122.98333,,,,,,,,,English,,Predicted,English
17486,16952,,,Suncrest,,,,,,,,49.216667,-123.01667,,,,,,,,,English,,Predicted,English
17487,16953,,,Sundance,,,,,,,,53.5305556,-114.5969444,,,,,,,,,English,,Predicted,English
17488,16954,,,Sundance,,,,,,,,56.534167,-94.072222,,,,,,,,,English,,Predicted,English
17489,16955,,,Sundance,,,,,,,,55.716667,-121.25,,,,,,,,,English,,Predicted,English
17490,16956,,,Sundance Beach,,,,,,,,53.0822222,-114.1208333,,,,,,,,,English,,Predicted,English
17491,16957,,,Sundown,,,,,,,,49.103611,-96.266667,,,,,,,,,English,,Predicted,English
17492,16958,,,Sundridge,,,,,,,,45.710459,-62.848311,,,,,,,,,English,,Predicted,English
17493,16959,,,Sunken Lake,,,,,,,,44.997485,-64.444238,,,,,,,,,English,,Predicted,English
17494,16960,,,Sunland,,,,,,,,53.9777777,-112.2552778,,,,,,,,,English,,Predicted,English
17495,16962,,,Sunnidale Corners,,,,,,,,44.4338889,-80.0105555,,,,,,,,,Indigenous,,Predicted,Indigenous
17496,16963,,,Sunningdale,,,,,,,,49.116667,-117.71667,,,,,,,,,English,,Predicted,English
17497,16964,,,Sunny Acres,,,,,,,,46.116667,-64.766667,,,,,,,,,Scottish,,Predicted,Scottish
17498,16965,,,Sunny Acres West,,,,,,,,46.116667,-64.766667,,,,,,,,,English,,Predicted,English
17499,16966,,,Sunny Bank,,,,,,,,48.8333333,-64.6016667,,,,,,,,,English,,Predicted,English
17500,16967,,,Sunny Brae,,,,,,,,45.402005,-62.503842,,,,,,,,,Scottish,,Predicted,Scottish
17501,16968,,,Sunny Slope,,,,,,,,45.6169444,-79.8861111,,,,,,,,,English,,Predicted,English
17502,16969,,,Sunnybrae,,,,,,,,50.766667,-119.26667,,,,,,,,,Indigenous,,Predicted,Indigenous
17503,16970,,,Sunnybrook,,,,,,,,53.1938889,-114.2313889,,,,,,,,,English,,Predicted,English
17504,16971,,,Sunnydale,,,,,,,,51.1813889,-110.5844444,,,,,,,,,English,,Predicted,English
17505,16972,,,Sunnyglen,,,,,,,,52.320587,-109.299293,,,,,,,,,Scottish,,Predicted,Scottish
17506,16973,,,Sunnyside,,,,,,,,49.05,-122.78333,,,,,,,,,Indigenous,,Predicted,Indigenous
17507,16974,,,Sunnyside,,,,,,,,47.852311,-66.072895,,,,,,,,,Indigenous,,Predicted,Indigenous
17508,16975,,,Sunnyside Beach,,,,,,,,53.568607,-105.865769,,,,,,,,,English,,Predicted,English
17509,16976,,,Sunnyslope,,,,,,,,51.6480556,-113.5566667,,,,,,,,,Scottish,,Predicted,Scottish
17510,16977,,,Sunnyville,,,,,,,,45.38731,-61.536422,,,,,,,,,English,,Predicted,English
17511,16978,,,Sunrise,,,,,,,,46.864617,-60.543977,,,,,,,,,English,,Predicted,English
17512,16979,,,Sunrise Valley,,,,,,,,55.866667,-120.66667,,,,,,,,,English,,Predicted,English
17513,16980,,,Sunset,,,,,,,,49.216667,-123.08333,,,,,,,,,English,,Predicted,English
17514,16981,,,Sunset Bay,,,,,,,,50.340833,-95.805,,,,,,,,,English,,Predicted,English
17515,16982,,,Sunset Beach,,,,,,,,45.07345,-79.47769,,,,,,,,,English,,Predicted,English
17516,16983,,,Sunset Beach,,,,,,,,54.7275,-113.5444444,,,,,,,,,English,,Predicted,English
17517,16984,,,Sunset Beach,,,,,,,,50.596914,-102.658691,,,,,,,,,English,,Predicted,English
17518,16985,,,Sunset Beach,,,,,,,,50.515556,-96.603056,,,,,,,,,English,,Predicted,English
17519,16986,,,Sunset Beach,,,,,,,,49.4,-123.25,,,,,,,,,English,,Predicted,English
17520,16987,,,Sunset Corners,,,,,,,,43.7677778,-79.6480556,,,,,,,,,English,,Predicted,English
17521,16988,,,Sunset Cove,,,,,,,,50.812972,-105.004696,,,,,,,,,English,,Predicted,English
17522,16989,,,Sunset House,,,,,,,,55.1111111,-116.8997222,,,,,,,,,English,,Predicted,English
17523,16990,,,Sunset Park,,,,,,,,46.26944,-79.44266,,,,,,,,,English,,Predicted,English
17524,16991,,,Sunset Prairie,,,,,,,,55.85,-120.76667,,,,,,,,,French,,Predicted,French
17525,16992,,,Sunset View Beach,,,,,,,,53.549462,-108.635853,,,,,,,,,English,,Predicted,English
17526,16993,,,Sunshine,,,,,,,,43.78266,-81.33567,,,,,,,,,English,,Predicted,English
17527,16994,,,Sunshine Bay,,,,,,,,49.6,-117.0,,,,,,,,,English,,Predicted,English
17528,16995,,,Sunshine Hills,,,,,,,,49.116667,-122.9,,,,,,,,,English,,Predicted,English
17529,16996,,,Sunshine Valley,,,,,,,,49.2663889,-121.2344444,,,,,,,,,English,,Predicted,English
17530,16997,,,Sunville,,,,,,,,50.671111,-99.184444,,,,,,,,,English,,Predicted,English
17531,16998,,,Suomi,,,,,,,,48.2397222,-89.9861111,,,,,,,,,Indigenous,,Predicted,Indigenous
17532,16999,,,Superb,,,,,,,,51.876409,-109.438255,,,,,,,,,English,,Predicted,English
17533,17000,,,Superior Junction,,,,,,,,50.093872,-91.776469,,,,,,,,,English,,Predicted,English
17534,17002,,,Surbiton,,,,,,,,51.380538,-107.22283,,,,,,,,,English,,Predicted,English
17535,17003,,,Surettes Island,,,,,,,,43.76255,-65.934021,,,,,,,,,Indigenous,,Predicted,Indigenous
17536,17004,,,Surge Narrows,,,,,,,,50.2327778,-125.1061111,,,,,,,,,English,,Predicted,English
17537,17005,,,Surprise,,,,,,,,50.268051,-109.969418,,,,,,,,,English,,Predicted,English
17538,17006,,,Surprise,,,,,,,,59.633333,-133.41667,,,,,,,,,English,,Predicted,English
17539,17007,,,Surrey,,,,,,,,46.068661,-62.814408,,,,,,,,,English,,Predicted,English
17540,17008,,,Surrey,,,,,,,,45.913738,-64.639424,,,,,,,,,English,,Predicted,English
17541,17009,,,Surrey Centre,,,,,,,,49.116667,-122.75,,,,,,,,,English,,Predicted,English
17542,17010,,,Sussex Corner,,,,,,,,45.7108,-65.4739,,,,,,,,,English,,Predicted,English
17543,17011,,,Sutherland Siding,,,,,,,,46.275649,-66.676336,,,,,,,,,English,,Predicted,English
17544,17012,,,Sutherlands River,,,,,,,,45.587052,-62.497709,,,,,,,,,English,,Predicted,English
17545,17013,,,Sutorville,,,,,,,,42.9058333,-81.96,,,,,,,,,English,,Predicted,English
17546,17014,,,Sutton Bay,,,,,,,,47.56705,-79.59495,,,,,,,,,English,,Predicted,English
17547,17015,,,Sutton Junction,,,,,,,,45.1472222,-72.5986111,,,,,,,,,English,,Predicted,English
17548,17016,,,Swain Post,,,,,,,,51.272268,-92.685738,,,,,,,,,English,,Predicted,English
17549,17017,,,Swalwell,,,,,,,,51.5572222,-113.3183333,,,,,,,,,English,,Predicted,English
17550,17018,,,Swan Crossing,,,,,,,,44.97349,-75.69896,,,,,,,,,Indigenous,,Predicted,Indigenous
17551,17019,,,Swan Plain,,,,,,,,52.114662,-102.054011,,,,,,,,,Indigenous,,Predicted,Indigenous
17552,17020,,,Swanger Cove,,,,,,,,47.8827778,-55.8408333,,,,,,,,,English,,Predicted,English
17553,17021,,,Swanson,,,,,,,,51.696286,-107.142071,,,,,,,,,English,,Predicted,English
17554,17022,,,Swanson,,,,,,,,48.48376,-84.53527,,,,,,,,,English,,Predicted,English
17555,17023,,,Swarthmore,,,,,,,,52.580423,-108.977644,,,,,,,,,English,,Predicted,English
17556,17024,,,Swartz Bay,,,,,,,,48.683333,-123.41667,,,,,,,,,English,,Predicted,English
17557,17025,,,Swastika,,,,,,,,48.1079,-80.10533,,,,,,,,,Indigenous,,Predicted,Indigenous
17558,17026,,,Sweathouse Creek,,,,,,,,55.0133333,-116.8819444,,,,,,,,,Indigenous,,Predicted,Indigenous
17559,17027,,,Sweeneyville,,,,,,,,46.337895,-64.967439,,,,,,,,,English,,Predicted,English
17560,17028,,,Sweet Bay,,,,,,,,48.4463889,-53.6497222,,,,,,,,,English,,Predicted,English
17561,17029,,,Sweetgrass,,,,,,,,52.755202,-108.683974,,,,,,,,,English,,Predicted,English
17562,17030,,,Sweetgrass Landing,,,,,,,,58.9272222,-111.9163889,,,,,,,,,English,,Predicted,English
17563,17031,,,Sweetland,,,,,,,,44.467243,-64.506705,,,,,,,,,English,,Predicted,English
17564,17032,,,Sweets Corner,,,,,,,,44.982479,-64.047348,,,,,,,,,English,,Predicted,English
17565,17033,,,Sweets Corners,,,,,,,,42.85599,-79.80044,,,,,,,,,English,,Predicted,English
17566,17034,,,Sweetsbridge,,,,,,,,50.45,-119.48333,,,,,,,,,English,,Predicted,English
17567,17035,,,Sweetsburg,,,,,,,,45.2072222,-72.7286111,,,,,,,,,English,,Predicted,English
17568,17036,,,Sweetwater,,,,,,,,55.916667,-120.43333,,,,,,,,,English,,Predicted,English
17569,17037,,,Swift,,,,,,,,49.9,-123.16667,,,,,,,,,English,,Predicted,English
17570,17038,,,Swiftwater,,,,,,,,52.981944,-119.3,,,,,,,,,English,,Predicted,English
17571,17039,,,Swinburne,,,,,,,,52.480604,-109.284846,,,,,,,,,Scottish,,Predicted,Scottish
17572,17040,,,Swindon,,,,,,,,45.4877778,-79.1836111,,,,,,,,,English,,Predicted,English
17573,17041,,,Swinton Park,,,,,,,,44.14859,-80.58156,,,,,,,,,English,,Predicted,English
17574,17042,,,Swords,,,,,,,,45.35243,-79.79235,,,,,,,,,English,,Predicted,English
17575,17043,,,Sybouts,,,,,,,,49.043225,-104.454843,,,,,,,,,English,,Predicted,English
17576,17044,,,Sydenham Place,,,,,,,,45.7969444,-72.2258333,,,,,,,,,English,,Predicted,English
17577,17045,,,Sydney Forks,,,,,,,,46.060404,-60.303848,,,,,,,,,English,,Predicted,English
17578,17046,,,Sydney Mines,,,,,,,,46.242301,-60.231459,,,,,,,,,English,,Predicted,English
17579,17047,,,Sydney River,,,,,,,,46.103558,-60.228772,,,,,,,,,English,,Predicted,English
17580,17048,,,Sylvan,,,,,,,,43.15064,-81.77987,,,,,,,,,Scottish,,Predicted,Scottish
17581,17049,,,Sylvan,,,,,,,,51.068056,-97.39,,,,,,,,,Scottish,,Predicted,Scottish
17582,17050,,,Sylvan Glen,,,,,,,,54.5577778,-113.9055556,,,,,,,,,Scottish,,Predicted,Scottish
17583,17051,,,Sylvan Glen Beach,,,,,,,,44.6055556,-79.1272222,,,,,,,,,English,,Predicted,English
17584,17052,,,Sylvan Valley,,,,,,,,46.47095,-83.98941,,,,,,,,,Scottish,,Predicted,Scottish
17585,17053,,,Sylvan Valley,,,,,,,,45.631709,-62.014291,,,,,,,,,Scottish,,Predicted,Scottish
17586,17054,,,Sylvester,,,,,,,,54.9955555,-119.6811111,,,,,,,,,English,,Predicted,English
17587,17055,,,Synton,,,,,,,,46.013139,-64.969942,,,,,,,,,English,,Predicted,English
17588,17056,,,Sâkitawâbîkak,,,,,,,,47.748056,-77.398333,,,,,,,,,Indigenous,,Predicted,Indigenous
17589,17057,,,Sébastopol,,,,,,,,45.1288889,-72.3208333,,,,,,,,,French,,Predicted,French
17590,17058,,,Ta Ta Creek,,,,,,,,49.783333,-115.78333,,,,,,,,,Indigenous,,Predicted,Indigenous
17591,17059,,,Tableland,,,,,,,,49.143425,-103.175621,,,,,,,,,English,,Predicted,English
17592,17060,,,Tabor,,,,,,,,47.7925,-84.5144445,,,,,,,,,Scottish,,Predicted,Scottish
17593,17061,,,Tabor,,,,,,,,53.8,-122.71667,,,,,,,,,Scottish,,Predicted,Scottish
17594,17062,,,Taché,,,,,,,,49.58477,-92.19071,,,,,,,,,Indigenous,,Predicted,Indigenous
17595,17063,,,Tadanac,,,,,,,,49.116667,-117.71667,,,,,,,,,Indigenous,,Predicted,Indigenous
17596,17064,,,Tadmore,,,,,,,,51.834372,-102.479135,,,,,,,,,English,,Predicted,English
17597,17065,,,Taft,,,,,,,,50.983333,-118.65,,,,,,,,,English,,Predicted,English
17598,17066,,,Tahltan,,,,,,,,58.016667,-131.0,,,,,,,,,Indigenous,,Predicted,Indigenous
17599,17067,,,Takipy,,,,,,,,55.413611,-100.95944,,,,,,,,,Indigenous,,Predicted,Indigenous
17600,17068,,,Takla Landing,,,,,,,,55.483333,-125.96667,,,,,,,,,Indigenous,,Predicted,Indigenous
17601,17069,,,Tako,,,,,,,,52.399388,-109.019487,,,,,,,,,Indigenous,,Predicted,Indigenous
17602,17070,,,Taku,,,,,,,,59.633333,-133.85,,,,,,,,,Indigenous,,Predicted,Indigenous
17603,17072,,,Talbot,,,,,,,,52.2302777,-111.2655556,,,,,,,,,English,,Predicted,English
17604,17073,,,Talbot,,,,,,,,44.50847,-79.12063,,,,,,,,,English,,Predicted,English
17605,17074,,,Talbot,,,,,,,,47.082778,-72.244722,,,,,,,,,English,,Predicted,English
17606,17075,,,Talbotville Royal,,,,,,,,42.80323,-81.2525,,,,,,,,,English,,Predicted,English
17607,17076,,,Tallheo,,,,,,,,52.383333,-126.83333,,,,,,,,,Indigenous,,Predicted,Indigenous
17608,17077,,,Tallman,,,,,,,,52.80144,-106.971963,,,,,,,,,English,,Predicted,English
17609,17078,,,Talmage,,,,,,,,49.7833562,-103.6672073,,,,,,,,,English,,Predicted,English
17610,17079,,,Talon,,,,,,,,45.3558333,-73.2702778,,,,,,,,,English,,Predicted,English
17611,17080,,,Tamarac Estates,,,,,,,,43.9344445,-80.0016666,,,,,,,,,Indigenous,,Predicted,Indigenous
